ProductID,Category,Brand,Quantity,Price,Warehouse,Model
8607,Desktop,Logitech,64,1360.29,Lyon,Model-390
8608,Laptop,HP,33,706.93,Marseille,Model-87
8609,Laptop,Samsung,139,1264.53,Lyon,Model-144
8610,Laptop,Logitech,98,888.04,Lyon,Model-246
8611,Laptop,Logitech,24,306.72,Marseille,Model-27
8612,Monitor,Samsung,67,1138.54,Paris,Model-18
8613,Laptop,Samsung,27,782.15,Paris,Model-440
8614,Accessory,Logitech,166,1420.19,Paris,Model-103
8615,Laptop,Acer,193,604.0,Paris,Model-403
8616,Laptop,Samsung,77,955.22,Marseille,Model-37
8617,Monitor,Asus,62,910.73,Lyon,Model-22
8618,Accessory,Lenovo,16,38.48,Lyon,Model-215
8619,Accessory,Dell,26,623.67,Paris,Model-278
8620,Monitor,Samsung,122,366.19,Marseille,Model-427
8621,Laptop,Asus,50,653.31,Marseille,Model-103
8622,Accessory,Asus,39,164.68,Lyon,Model-331
8623,Laptop,Acer,64,1492.13,Paris,Model-312
8624,Desktop,Asus,132,834.18,Lyon,Model-171
8625,Laptop,Acer,99,473.24,Lyon,Model-324
8626,Desktop,Dell,58,1118.14,Lyon,Model-367
8627,Laptop,HP,21,1235.61,Marseille,Model-166
8628,Laptop,Logitech,69,826.78,Lyon,Model-44
8629,Laptop,Lenovo,133,1201.2,Paris,Model-359
8630,Laptop,Lenovo,123,366.12,Marseille,Model-368
8631,Monitor,Dell,161,182.93,Marseille,Model-419
8632,Accessory,Asus,154,1174.15,Paris,Model-347
8633,Accessory,Logitech,127,844.32,Paris,Model-28
8634,Accessory,Lenovo,117,20.42,Lyon,Model-323
8635,Desktop,Samsung,183,175.5,Paris,Model-432
8636,Accessory,Logitech,132,793.45,Lyon,Model-463
8637,Desktop,Acer,70,1386.08,Paris,Model-384
8638,Laptop,HP,76,1229.63,Paris,Model-237
8639,Desktop,Lenovo,153,269.13,Paris,Model-165
8640,Desktop,Dell,68,787.73,Paris,Model-180
8641,Monitor,Acer,99,558.2,Paris,Model-366
8642,Accessory,HP,47,290.19,Lyon,Model-257
8643,Desktop,HP,123,74.8,Lyon,Model-460
8644,Monitor,Logitech,35,789.81,Lyon,Model-340
8645,Laptop,Asus,184,479.9,Paris,Model-350
8646,Laptop,Dell,16,936.52,Paris,Model-111
8647,Accessory,HP,10,614.53,Marseille,Model-41
8648,Accessory,Samsung,167,1388.31,Paris,Model-278
8649,Accessory,Samsung,130,918.14,Paris,Model-495
8650,Laptop,HP,117,633.71,Marseille,Model-149
8651,Monitor,Samsung,120,1293.91,Marseille,Model-135
8652,Desktop,Dell,145,1013.58,Lyon,Model-336
8653,Monitor,Acer,106,735.73,Paris,Model-193
8654,Laptop,Dell,188,691.03,Lyon,Model-128
8655,Laptop,Dell,152,1174.73,Marseille,Model-336
8656,Desktop,Lenovo,172,636.17,Lyon,Model-388
8657,Laptop,Samsung,163,1492.89,Marseille,Model-174
8658,Accessory,Lenovo,144,533.17,Marseille,Model-161
8659,Accessory,HP,98,396.62,Paris,Model-273
8660,Laptop,Lenovo,103,1027.21,Lyon,Model-281
8661,Monitor,HP,172,699.41,Lyon,Model-317
8662,Accessory,HP,66,1305.39,Marseille,Model-167
8663,Accessory,Lenovo,104,87.89,Lyon,Model-92
8664,Monitor,HP,174,947.33,Marseille,Model-253
8665,Desktop,Lenovo,133,631.6,Paris,Model-405
8666,Desktop,Lenovo,123,1333.1,Marseille,Model-117
8667,Laptop,Acer,110,1045.26,Marseille,Model-72
8668,Laptop,Asus,31,802.92,Paris,Model-247
8669,Accessory,HP,47,100.02,Lyon,Model-337
8670,Laptop,Acer,156,663.22,Paris,Model-72
8671,Laptop,Samsung,107,949.8,Marseille,Model-66
8672,Accessory,Dell,112,87.26,Lyon,Model-50
8673,Laptop,Dell,95,761.96,Paris,Model-298
8674,Monitor,Asus,140,813.92,Paris,Model-130
8675,Desktop,Dell,67,103.34,Marseille,Model-322
8676,Desktop,Acer,119,1022.39,Lyon,Model-167
8677,Monitor,Asus,173,331.95,Paris,Model-273
8678,Laptop,Dell,129,1278.59,Paris,Model-48
8679,Desktop,Acer,199,1121.01,Marseille,Model-197
8680,Laptop,HP,116,576.42,Paris,Model-339
8681,Laptop,Acer,164,924.82,Lyon,Model-251
8682,Monitor,Lenovo,142,658.81,Lyon,Model-236
8683,Accessory,Logitech,72,1407.57,Paris,Model-386
8684,Laptop,Acer,67,284.41,Paris,Model-19
8685,Desktop,HP,56,149.93,Paris,Model-266
8686,Laptop,Lenovo,166,192.9,Paris,Model-154
8687,Desktop,Asus,100,282.2,Lyon,Model-396
8688,Laptop,Samsung,100,879.08,Paris,Model-308
8689,Desktop,Lenovo,109,186.55,Lyon,Model-256
8690,Laptop,Dell,41,1325.38,Paris,Model-149
8691,Accessory,Samsung,137,1485.19,Lyon,Model-71
8692,Monitor,Samsung,176,1367.71,Lyon,Model-70
8693,Accessory,Lenovo,39,433.14,Lyon,Model-312
8694,Accessory,HP,17,189.0,Lyon,Model-175
8695,Monitor,Lenovo,34,793.47,Marseille,Model-395
8696,Laptop,HP,90,477.16,Marseille,Model-348
8697,Laptop,Asus,184,728.53,Marseille,Model-247
8698,Monitor,Dell,142,352.13,Marseille,Model-4
8699,Desktop,Acer,13,428.34,Paris,Model-266
8700,Desktop,Logitech,157,1109.81,Lyon,Model-433
8701,Accessory,Samsung,95,875.25,Paris,Model-263
8702,Accessory,Logitech,127,1069.01,Paris,Model-385
8703,Desktop,Lenovo,119,191.77,Lyon,Model-77
8704,Desktop,Dell,15,1312.8,Marseille,Model-446
8705,Accessory,HP,131,116.85,Paris,Model-84
8706,Laptop,Logitech,183,712.12,Lyon,Model-282
8707,Laptop,Samsung,11,1289.82,Paris,Model-365
8708,Monitor,Logitech,83,1335.81,Lyon,Model-261
8709,Laptop,Dell,99,218.61,Lyon,Model-206
8710,Monitor,Samsung,119,188.31,Lyon,Model-22
8711,Laptop,Logitech,197,962.86,Lyon,Model-191
8712,Accessory,HP,89,1453.63,Lyon,Model-436
8713,Accessory,Dell,138,338.06,Lyon,Model-171
8714,Accessory,Samsung,165,611.14,Paris,Model-176
8715,Monitor,Asus,90,760.33,Lyon,Model-223
8716,Desktop,HP,61,300.63,Paris,Model-69
8717,Laptop,HP,29,166.53,Marseille,Model-361
8718,Accessory,HP,171,640.6,Paris,Model-163
8719,Desktop,Logitech,93,1315.82,Paris,Model-330
8720,Desktop,Dell,194,846.98,Paris,Model-471
8721,Laptop,HP,161,746.47,Marseille,Model-70
8722,Monitor,HP,77,1256.14,Paris,Model-258
8723,Desktop,HP,52,1127.96,Marseille,Model-389
8724,Desktop,Samsung,158,378.07,Lyon,Model-420
8725,Accessory,Acer,74,849.31,Paris,Model-150
8726,Laptop,Logitech,133,908.17,Paris,Model-318
8727,Accessory,HP,130,1194.66,Lyon,Model-367
8728,Desktop,HP,86,31.35,Lyon,Model-45
8729,Desktop,HP,149,1444.32,Marseille,Model-337
8730,Desktop,Dell,82,1325.4,Paris,Model-207
8731,Laptop,Asus,104,206.44,Marseille,Model-272
8732,Desktop,Logitech,72,1410.69,Marseille,Model-297
8733,Desktop,Samsung,132,201.91,Paris,Model-273
8734,Accessory,Dell,159,1266.88,Paris,Model-387
8735,Laptop,Lenovo,38,870.36,Marseille,Model-279
8736,Laptop,HP,178,1153.32,Lyon,Model-422
8737,Laptop,Samsung,106,1419.33,Marseille,Model-488
8738,Desktop,Samsung,166,559.58,Marseille,Model-487
8739,Laptop,Dell,54,730.4,Lyon,Model-206
8740,Desktop,Logitech,80,1246.5,Paris,Model-272
8741,Laptop,Samsung,38,1189.96,Paris,Model-248
8742,Accessory,Dell,185,1397.27,Paris,Model-58
8743,Monitor,Acer,147,292.94,Marseille,Model-161
8744,Monitor,Lenovo,123,682.87,Paris,Model-318
8745,Accessory,Logitech,134,1111.52,Lyon,Model-386
8746,Accessory,Samsung,153,210.7,Marseille,Model-485
8747,Accessory,Samsung,152,325.53,Marseille,Model-429
8748,Laptop,Samsung,150,726.55,Marseille,Model-495
8749,Monitor,Asus,194,134.27,Lyon,Model-157
8750,Accessory,Asus,11,139.4,Paris,Model-163
8751,Accessory,Acer,109,1148.23,Marseille,Model-254
8752,Laptop,Logitech,146,824.43,Marseille,Model-420
8753,Laptop,Samsung,131,798.13,Lyon,Model-243
8754,Accessory,HP,63,1123.24,Paris,Model-146
8755,Monitor,HP,10,1204.65,Lyon,Model-80
8756,Monitor,Logitech,152,463.27,Marseille,Model-483
8757,Monitor,Logitech,52,205.93,Paris,Model-154
8758,Accessory,Samsung,126,1017.58,Lyon,Model-149
8759,Accessory,Acer,192,1281.08,Paris,Model-211
8760,Desktop,Lenovo,60,1226.28,Marseille,Model-324
8761,Desktop,Lenovo,148,253.36,Lyon,Model-145
8762,Laptop,Dell,116,700.66,Lyon,Model-232
8763,Monitor,Asus,177,905.95,Marseille,Model-273
8764,Monitor,Dell,195,578.08,Marseille,Model-458
8765,Laptop,Acer,85,1227.14,Paris,Model-301
8766,Accessory,Dell,75,464.96,Lyon,Model-167
8767,Laptop,Asus,200,1155.54,Paris,Model-45
8768,Desktop,Dell,128,925.52,Marseille,Model-202
8769,Laptop,Lenovo,153,1461.99,Paris,Model-465
8770,Desktop,Logitech,73,476.88,Paris,Model-203
8771,Accessory,Acer,19,1389.91,Paris,Model-406
8772,Laptop,Acer,124,655.58,Paris,Model-194
8773,Laptop,Asus,105,1217.74,Lyon,Model-181
8774,Laptop,Dell,67,1136.57,Paris,Model-342
8775,Laptop,Logitech,143,711.14,Lyon,Model-462
8776,Laptop,HP,184,1038.97,Lyon,Model-401
8777,Laptop,Lenovo,157,776.94,Marseille,Model-402
8778,Accessory,HP,48,1017.75,Paris,Model-149
8779,Laptop,Logitech,148,1120.86,Marseille,Model-402
8780,Monitor,Acer,81,417.82,Paris,Model-34
8781,Accessory,HP,84,1331.36,Paris,Model-241
8782,Accessory,Dell,73,1246.85,Lyon,Model-301
8783,Accessory,Asus,134,179.98,Lyon,Model-252
8784,Laptop,Asus,195,246.13,Paris,Model-302
8785,Laptop,Lenovo,22,520.33,Marseille,Model-140
8786,Accessory,Acer,35,501.19,Paris,Model-218
8787,Monitor,Asus,178,352.01,Lyon,Model-495
8788,Laptop,Lenovo,120,996.68,Marseille,Model-62
8789,Monitor,Samsung,51,415.39,Lyon,Model-335
8790,Laptop,HP,182,868.02,Marseille,Model-378
8791,Laptop,HP,159,243.54,Paris,Model-375
8792,Desktop,Acer,15,1242.6,Lyon,Model-459
8793,Accessory,HP,148,1297.87,Paris,Model-45
8794,Monitor,HP,181,1187.08,Lyon,Model-481
8795,Accessory,Lenovo,175,564.14,Marseille,Model-324
8796,Laptop,Acer,148,1259.89,Lyon,Model-442
8797,Monitor,Lenovo,179,133.47,Paris,Model-449
8798,Laptop,Dell,70,851.84,Lyon,Model-327
8799,Laptop,HP,176,462.64,Lyon,Model-395
8800,Accessory,Lenovo,163,79.89,Lyon,Model-337
8801,Monitor,Asus,139,1194.85,Paris,Model-167
8802,Laptop,HP,120,808.84,Lyon,Model-218
8803,Monitor,Samsung,58,77.42,Marseille,Model-82
8804,Laptop,Lenovo,101,1377.51,Paris,Model-307
8805,Desktop,Asus,120,1292.61,Marseille,Model-230
8806,Laptop,Acer,188,195.75,Lyon,Model-491
8807,Laptop,Samsung,97,627.23,Lyon,Model-162
8808,Desktop,Acer,196,644.49,Lyon,Model-443
8809,Monitor,Lenovo,22,897.89,Lyon,Model-123
8810,Monitor,HP,173,984.36,Paris,Model-218
8811,Desktop,Lenovo,69,1344.85,Lyon,Model-336
8812,Monitor,Logitech,154,1131.17,Paris,Model-452
8813,Accessory,Lenovo,147,238.03,Lyon,Model-436
8814,Desktop,Dell,34,801.24,Lyon,Model-91
8815,Accessory,Samsung,34,934.44,Paris,Model-500
8816,Desktop,Acer,176,817.71,Lyon,Model-191
8817,Monitor,Asus,167,1361.87,Paris,Model-68
8818,Laptop,Lenovo,191,659.74,Marseille,Model-469
8819,Desktop,Asus,67,815.0,Paris,Model-45
8820,Accessory,Dell,116,1064.68,Marseille,Model-19
8821,Accessory,HP,126,519.81,Lyon,Model-472
8822,Monitor,HP,119,1201.64,Marseille,Model-312
8823,Accessory,Dell,109,622.96,Paris,Model-494
8824,Monitor,Logitech,150,479.02,Marseille,Model-409
8825,Accessory,HP,89,558.8,Lyon,Model-205
8826,Monitor,Lenovo,168,960.72,Paris,Model-7
8827,Monitor,Dell,140,202.8,Lyon,Model-185
8828,Monitor,Logitech,66,1240.24,Paris,Model-464
8829,Accessory,Asus,159,261.96,Lyon,Model-207
8830,Monitor,HP,156,1422.44,Paris,Model-81
8831,Monitor,HP,73,802.13,Paris,Model-433
8832,Monitor,Samsung,118,889.47,Marseille,Model-66
8833,Desktop,Logitech,94,1026.63,Marseille,Model-317
8834,Desktop,HP,169,27.8,Marseille,Model-313
8835,Monitor,HP,38,1042.93,Lyon,Model-155
8836,Desktop,Lenovo,91,271.21,Paris,Model-202
8837,Accessory,Samsung,136,44.04,Marseille,Model-477
8838,Laptop,Asus,163,167.39,Lyon,Model-57
8839,Laptop,HP,118,1309.51,Lyon,Model-39
8840,Monitor,Acer,30,1435.07,Marseille,Model-112
8841,Accessory,Acer,175,1235.51,Lyon,Model-244
8842,Accessory,Acer,10,831.71,Paris,Model-138
8843,Desktop,Dell,195,257.19,Paris,Model-407
8844,Monitor,Asus,32,1008.59,Marseille,Model-240
8845,Desktop,Acer,68,1072.99,Paris,Model-469
8846,Desktop,Dell,148,753.63,Lyon,Model-110
8847,Accessory,Asus,159,1318.37,Marseille,Model-111
8848,Accessory,HP,154,1157.18,Lyon,Model-305
8849,Accessory,Acer,176,24.79,Marseille,Model-414
8850,Laptop,Lenovo,178,986.53,Paris,Model-163
8851,Accessory,Samsung,37,863.62,Marseille,Model-248
8852,Desktop,Dell,148,641.92,Paris,Model-383
8853,Desktop,Asus,164,676.18,Paris,Model-192
8854,Accessory,Logitech,32,1111.69,Lyon,Model-290
8855,Laptop,Acer,48,1305.01,Lyon,Model-150
8856,Desktop,HP,79,708.78,Marseille,Model-438
8857,Monitor,Logitech,100,48.46,Paris,Model-407
8858,Accessory,HP,103,904.18,Marseille,Model-162
8859,Laptop,HP,103,1094.2,Lyon,Model-443
8860,Accessory,Lenovo,121,354.17,Marseille,Model-277
8861,Monitor,Logitech,109,533.9,Marseille,Model-269
8862,Accessory,Asus,25,1197.01,Marseille,Model-384
8863,Accessory,HP,137,1145.31,Marseille,Model-363
8864,Laptop,HP,160,982.28,Paris,Model-444
8865,Desktop,Lenovo,80,516.61,Paris,Model-363
8866,Desktop,Lenovo,38,106.61,Paris,Model-194
8867,Accessory,HP,117,1365.06,Marseille,Model-50
8868,Accessory,Samsung,154,175.31,Lyon,Model-293
8869,Laptop,Samsung,25,1352.57,Lyon,Model-287
8870,Monitor,Asus,171,632.7,Lyon,Model-258
8871,Laptop,Asus,152,120.28,Lyon,Model-322
8872,Laptop,Samsung,36,1233.89,Paris,Model-493
8873,Accessory,Acer,132,630.75,Lyon,Model-199
8874,Accessory,HP,68,160.48,Paris,Model-369
8875,Desktop,Logitech,186,573.27,Marseille,Model-356
8876,Accessory,Samsung,120,550.17,Paris,Model-80
8877,Accessory,Samsung,75,1275.15,Lyon,Model-328
8878,Accessory,Dell,32,920.29,Marseille,Model-113
8879,Desktop,Logitech,110,217.16,Paris,Model-384
8880,Laptop,Lenovo,174,349.14,Marseille,Model-272
8881,Desktop,Logitech,38,372.41,Lyon,Model-152
8882,Monitor,Logitech,120,1459.21,Paris,Model-243
8883,Desktop,Lenovo,76,303.11,Lyon,Model-387
8884,Laptop,Dell,76,1133.25,Marseille,Model-131
8885,Accessory,Acer,71,992.81,Paris,Model-408
8886,Laptop,Asus,144,112.27,Paris,Model-131
8887,Laptop,Acer,15,572.4,Paris,Model-268
8888,Accessory,Logitech,147,1109.12,Paris,Model-345
8889,Laptop,Acer,175,68.38,Lyon,Model-385
8890,Desktop,Samsung,185,73.77,Paris,Model-464
8891,Monitor,Logitech,185,431.38,Marseille,Model-232
8892,Accessory,Samsung,18,947.34,Lyon,Model-180
8893,Laptop,Lenovo,104,649.27,Marseille,Model-109
8894,Monitor,Asus,173,577.82,Marseille,Model-175
8895,Desktop,HP,38,890.89,Lyon,Model-402
8896,Accessory,Dell,161,483.09,Paris,Model-255
8897,Desktop,Dell,29,1380.71,Paris,Model-466
8898,Monitor,Samsung,128,78.17,Lyon,Model-428
8899,Accessory,Acer,66,992.47,Paris,Model-422
8900,Desktop,Lenovo,41,75.77,Lyon,Model-292
8901,Desktop,HP,41,98.06,Marseille,Model-205
8902,Laptop,Logitech,37,946.06,Paris,Model-160
8903,Laptop,Acer,96,454.11,Lyon,Model-186
8904,Accessory,Dell,164,466.88,Lyon,Model-411
8905,Desktop,Asus,157,944.14,Lyon,Model-164
8906,Desktop,Lenovo,162,1208.47,Lyon,Model-303
8907,Desktop,Dell,139,1380.95,Lyon,Model-300
8908,Desktop,Dell,174,638.67,Marseille,Model-40
8909,Monitor,Acer,74,1460.75,Lyon,Model-29
8910,Laptop,Logitech,23,388.84,Marseille,Model-122
8911,Monitor,Logitech,27,1438.26,Lyon,Model-23
8912,Desktop,Asus,83,568.15,Paris,Model-333
8913,Laptop,Logitech,147,375.71,Paris,Model-383
8914,Desktop,Logitech,131,78.76,Marseille,Model-306
8915,Desktop,Dell,169,802.69,Marseille,Model-292
8916,Desktop,Lenovo,48,239.19,Marseille,Model-310
8917,Laptop,Logitech,49,866.05,Marseille,Model-20
8918,Laptop,Logitech,21,695.15,Marseille,Model-446
8919,Accessory,Logitech,140,1031.98,Marseille,Model-22
8920,Monitor,HP,101,1005.38,Marseille,Model-209
8921,Monitor,Acer,144,718.64,Marseille,Model-165
8922,Monitor,Lenovo,10,1086.68,Paris,Model-138
8923,Desktop,HP,10,814.1,Marseille,Model-231
8924,Laptop,Dell,68,163.33,Paris,Model-33
8925,Accessory,Lenovo,16,634.74,Paris,Model-18
8926,Laptop,HP,114,867.51,Lyon,Model-474
8927,Desktop,Logitech,11,449.15,Paris,Model-212
8928,Laptop,Logitech,49,742.77,Marseille,Model-500
8929,Laptop,Asus,107,620.61,Marseille,Model-452
8930,Monitor,Logitech,149,887.99,Lyon,Model-101
8931,Monitor,Dell,48,854.46,Marseille,Model-30
8932,Monitor,HP,31,271.94,Lyon,Model-244
8933,Desktop,Dell,91,201.23,Paris,Model-454
8934,Accessory,Logitech,41,1455.88,Paris,Model-187
8935,Desktop,Lenovo,79,601.86,Marseille,Model-115
8936,Accessory,Acer,13,58.28,Paris,Model-331
8937,Accessory,Lenovo,145,654.72,Lyon,Model-411
8938,Monitor,Dell,161,1126.53,Paris,Model-212
8939,Monitor,HP,62,448.04,Lyon,Model-30
8940,Accessory,Lenovo,133,479.04,Paris,Model-230
8941,Monitor,Logitech,16,70.92,Lyon,Model-363
8942,Monitor,HP,59,1419.87,Lyon,Model-199
8943,Laptop,Acer,190,769.23,Marseille,Model-47
8944,Desktop,HP,124,199.54,Marseille,Model-194
8945,Desktop,HP,42,256.99,Marseille,Model-320
8946,Monitor,HP,40,299.35,Paris,Model-90
8947,Desktop,HP,100,635.58,Paris,Model-221
8948,Accessory,Acer,103,1216.91,Lyon,Model-277
8949,Desktop,Dell,136,1369.17,Lyon,Model-204
8950,Accessory,Lenovo,47,1122.95,Marseille,Model-465
8951,Desktop,HP,111,1250.18,Paris,Model-354
8952,Laptop,Samsung,156,194.66,Marseille,Model-143
8953,Laptop,Logitech,20,975.71,Marseille,Model-64
8954,Monitor,Lenovo,81,200.26,Paris,Model-485
8955,Accessory,HP,117,20.94,Paris,Model-423
8956,Accessory,Samsung,170,119.0,Lyon,Model-229
8957,Desktop,Lenovo,37,1086.28,Paris,Model-27
8958,Laptop,HP,75,837.87,Marseille,Model-374
8959,Accessory,Dell,72,424.56,Paris,Model-300
8960,Desktop,HP,73,439.46,Paris,Model-287
8961,Laptop,Samsung,77,1009.04,Paris,Model-181
8962,Laptop,Samsung,42,187.74,Marseille,Model-298
8963,Monitor,HP,73,562.53,Lyon,Model-355
8964,Desktop,Acer,72,46.22,Marseille,Model-274
8965,Monitor,Lenovo,58,59.13,Marseille,Model-143
8966,Monitor,Asus,160,91.26,Lyon,Model-276
8967,Desktop,Acer,17,150.6,Paris,Model-246
8968,Laptop,Asus,22,254.34,Paris,Model-5
8969,Laptop,Samsung,43,1269.45,Lyon,Model-367
8970,Laptop,Lenovo,36,769.48,Paris,Model-414
8971,Monitor,Asus,51,1062.6,Lyon,Model-421
8972,Monitor,Acer,148,256.87,Marseille,Model-392
8973,Laptop,Dell,91,932.8,Lyon,Model-107
8974,Laptop,Asus,111,986.12,Lyon,Model-409
8975,Laptop,Acer,10,1162.46,Marseille,Model-70
8976,Monitor,HP,28,1498.27,Lyon,Model-404
8977,Desktop,Dell,177,286.02,Paris,Model-100
8978,Monitor,Samsung,196,482.6,Lyon,Model-329
8979,Accessory,HP,193,343.61,Paris,Model-403
8980,Monitor,Asus,180,1499.67,Paris,Model-420
8981,Laptop,Asus,114,352.11,Marseille,Model-187
8982,Laptop,Lenovo,113,1377.43,Marseille,Model-345
8983,Laptop,Dell,146,1498.83,Lyon,Model-464
8984,Laptop,HP,123,172.82,Paris,Model-245
8985,Accessory,HP,32,816.19,Lyon,Model-457
8986,Accessory,Samsung,15,364.66,Paris,Model-233
8987,Laptop,Acer,67,354.64,Paris,Model-495
8988,Accessory,Dell,138,1288.35,Paris,Model-371
8989,Monitor,Lenovo,149,850.19,Paris,Model-482
8990,Monitor,Logitech,99,855.87,Lyon,Model-127
8991,Laptop,Logitech,173,45.34,Marseille,Model-162
8992,Accessory,HP,89,1487.5,Paris,Model-317
8993,Accessory,HP,88,1194.14,Paris,Model-375
8994,Accessory,Dell,15,1203.88,Lyon,Model-20
8995,Monitor,HP,69,965.84,Paris,Model-423
8996,Accessory,HP,134,892.66,Marseille,Model-59
8997,Accessory,HP,69,618.42,Lyon,Model-182
8998,Accessory,Logitech,26,1193.45,Paris,Model-192
8999,Laptop,Asus,70,830.97,Paris,Model-459
9000,Laptop,Samsung,126,850.68,Lyon,Model-490
9001,Desktop,Logitech,42,849.66,Lyon,Model-205
9002,Accessory,Lenovo,163,1234.65,Paris,Model-471
9003,Monitor,HP,29,1171.05,Lyon,Model-492
9004,Accessory,Logitech,105,334.69,Paris,Model-241
9005,Laptop,Samsung,94,1407.98,Marseille,Model-331
9006,Desktop,Dell,185,1144.1,Marseille,Model-499
9007,Monitor,Acer,15,1395.6,Marseille,Model-35
9008,Laptop,Asus,16,900.42,Lyon,Model-293
9009,Desktop,HP,15,393.28,Lyon,Model-38
9010,Accessory,Samsung,109,924.53,Paris,Model-200
9011,Accessory,Logitech,101,1469.59,Paris,Model-325
9012,Laptop,Logitech,180,1183.3,Marseille,Model-387
9013,Laptop,Samsung,74,1365.95,Lyon,Model-356
9014,Laptop,Acer,68,1363.53,Marseille,Model-314
9015,Laptop,Acer,158,689.38,Marseille,Model-178
9016,Accessory,Logitech,60,769.23,Marseille,Model-70
9017,Accessory,Lenovo,114,405.67,Marseille,Model-252
9018,Laptop,Logitech,183,995.14,Lyon,Model-265
9019,Monitor,Dell,11,1195.13,Lyon,Model-272
9020,Laptop,Asus,71,1258.73,Marseille,Model-43
9021,Monitor,Lenovo,37,1220.58,Marseille,Model-111
9022,Accessory,Acer,124,119.13,Paris,Model-403
9023,Accessory,Lenovo,104,79.22,Lyon,Model-154
9024,Desktop,HP,125,34.75,Paris,Model-23
9025,Monitor,Acer,197,495.4,Marseille,Model-15
9026,Desktop,Logitech,62,542.28,Paris,Model-114
9027,Monitor,Acer,141,815.61,Paris,Model-483
9028,Laptop,Logitech,87,637.76,Paris,Model-111
9029,Desktop,HP,195,62.92,Marseille,Model-431
9030,Desktop,HP,61,46.97,Lyon,Model-266
9031,Accessory,HP,45,457.48,Marseille,Model-20
9032,Accessory,Acer,181,1077.21,Marseille,Model-366
9033,Accessory,Acer,154,637.49,Marseille,Model-226
9034,Desktop,Lenovo,189,1302.14,Lyon,Model-92
9035,Monitor,Logitech,90,558.25,Lyon,Model-355
9036,Desktop,Acer,131,1342.07,Lyon,Model-100
9037,Laptop,Logitech,97,1279.22,Lyon,Model-383
9038,Accessory,Asus,69,396.38,Paris,Model-369
9039,Laptop,Dell,129,1438.89,Paris,Model-438
9040,Accessory,Acer,168,1205.03,Paris,Model-244
9041,Accessory,Acer,86,902.48,Marseille,Model-498
9042,Monitor,Asus,77,692.97,Lyon,Model-151
9043,Accessory,Acer,24,191.35,Marseille,Model-30
9044,Accessory,Logitech,178,123.05,Lyon,Model-193
9045,Laptop,Acer,23,592.75,Lyon,Model-307
9046,Accessory,Logitech,73,903.61,Marseille,Model-200
9047,Monitor,Logitech,32,1044.79,Marseille,Model-410
9048,Desktop,Lenovo,110,1266.67,Lyon,Model-297
9049,Monitor,Dell,33,999.95,Marseille,Model-228
9050,Monitor,Samsung,88,313.5,Paris,Model-265
9051,Accessory,Asus,53,1313.82,Marseille,Model-378
9052,Laptop,Acer,149,1041.87,Lyon,Model-204
9053,Laptop,Lenovo,35,580.5,Marseille,Model-408
9054,Laptop,Acer,169,57.4,Lyon,Model-394
9055,Monitor,Asus,106,106.38,Lyon,Model-335
9056,Laptop,Acer,74,631.96,Lyon,Model-383
9057,Desktop,Lenovo,130,644.54,Marseille,Model-159
9058,Desktop,HP,171,412.7,Paris,Model-243
9059,Monitor,Lenovo,157,1088.62,Marseille,Model-138
9060,Monitor,Asus,135,1320.7,Lyon,Model-72
9061,Monitor,Acer,53,1176.51,Marseille,Model-117
9062,Laptop,Logitech,15,1460.68,Paris,Model-74
9063,Laptop,Asus,62,1141.28,Marseille,Model-500
9064,Laptop,Lenovo,134,1171.71,Paris,Model-475
9065,Accessory,Asus,170,1028.83,Lyon,Model-365
9066,Laptop,Logitech,156,229.83,Paris,Model-393
9067,Desktop,Acer,91,799.76,Paris,Model-459
9068,Desktop,Samsung,38,1173.36,Lyon,Model-266
9069,Accessory,Logitech,183,123.04,Marseille,Model-260
9070,Monitor,HP,180,1057.77,Lyon,Model-227
9071,Accessory,Dell,63,1151.22,Lyon,Model-1
9072,Laptop,Asus,143,759.19,Marseille,Model-216
9073,Accessory,Dell,185,260.56,Paris,Model-38
9074,Accessory,Asus,24,327.67,Marseille,Model-480
9075,Desktop,Lenovo,46,633.04,Marseille,Model-115
9076,Accessory,Samsung,197,475.35,Marseille,Model-306
9077,Laptop,Logitech,58,1211.81,Lyon,Model-4
9078,Accessory,Logitech,59,676.04,Marseille,Model-117
9079,Accessory,Logitech,135,956.68,Paris,Model-93
9080,Accessory,Lenovo,39,516.77,Lyon,Model-430
9081,Accessory,Lenovo,104,1127.86,Paris,Model-220
9082,Accessory,Dell,133,23.35,Lyon,Model-401
9083,Monitor,Asus,145,89.55,Lyon,Model-261
9084,Monitor,Acer,23,1386.36,Lyon,Model-400
9085,Laptop,HP,105,205.34,Marseille,Model-119
9086,Monitor,Lenovo,135,382.97,Paris,Model-296
9087,Laptop,HP,31,871.42,Marseille,Model-411
9088,Desktop,Dell,102,771.68,Marseille,Model-390
9089,Laptop,Logitech,188,43.31,Marseille,Model-275
9090,Desktop,HP,169,682.35,Marseille,Model-453
9091,Monitor,Samsung,122,1418.99,Marseille,Model-312
9092,Desktop,Asus,142,780.39,Paris,Model-169
9093,Laptop,Asus,142,260.94,Lyon,Model-134
9094,Desktop,Asus,197,264.81,Lyon,Model-129
9095,Desktop,Logitech,96,1304.01,Lyon,Model-186
9096,Laptop,Samsung,111,475.08,Lyon,Model-167
9097,Laptop,HP,132,1475.03,Lyon,Model-287
9098,Desktop,Asus,51,1361.66,Lyon,Model-164
